"V1" "V2"
"EOG4KWHC9" -0.676626383717527 -0.0253006920315519
"EOG4M90B0" 2.63471470052332 2.86118926114798
"EOG4MKM10" -1.26574217577204 -1.58806193382229
"EOG4MSBJ1" -1.48385704174687 4.56866882099358
"EOG4N2Z6T" 3.25225227923942 -1.04327292415842
"EOG4N8PQJ" -0.23771919497168 -3.05496326029532
"EOG4NK9DK" 0.904246906912851 -2.80148940910235
"EOG4NVX4R" 0.986091192633922 -2.1818886195938
"EOG4P8D3Q" 2.8643521784864 0.236813800757763
"EOG4PK0V1" 2.46284748954735 -1.0705099577701
"EOG4PVMJ2" 2.70171244788416 -0.582839524332038
"EOG4Q5787" 4.38243295331022 3.97313126150833
"EOG4QFTZR" -1.62998719590892 -3.04191661670834
"EOG4QNKF8" -1.56406152719362 1.51198320794452
"EOG4RBP47" -1.46796494549929 -0.836861289984877
"EOG4RJDMC" 3.35643845610522 0.817270952508454
"EOG4RR53N" -4.5298972955837 4.5558814529326
"EOG4S4N17" -5.20186017602705 -3.02162356039379
"EOG4SF7S7" -3.99062890903222 2.0984396222776
"EOG4SQVFN" 0.494598452167452 3.05454263437928
"EOG4SXKZV" -0.16873410921919 -3.08884191530934
"EOG4TB2WK" -5.17647080389365 -1.39748346237795
"EOG4TTF2V" 3.15273014875611 -1.2391603213796
"EOG4V41SP" 3.15273014875611 -1.2391603213796
"EOG4V9S93" 2.68332464014817 0.490975380525094
"EOG4W0VZH" -2.57293304516281 -0.414439553227837
"EOG4WH75Q" 1.60843881206838 0.283128584274104
"EOG4WWQ3D" 0.344404724750817 -2.03044203809916
"EOG4X3FKP" 1.89667257294383 0.015997457620791
"EOG4XD2BD" 2.3266575522233 -1.30876872476467
"EOG4Z616H" -3.83184760819316 -1.39468884120143
"EOG4ZGMXV" -0.767661397677605 -1.64816661636543
"EOG4ZW3VW" -2.57293304516281 -0.414439553227837
"EOG400048" 4.05729255431233 3.13518088705254
"EOG408KV1" -0.235297583121878 4.35916649203223
"EOG40P2RN" -1.56406152719362 1.51198320794452
"EOG40ZPH0" -2.57293304516281 -0.414439553227837
"EOG41896F" 1.04973426451674 -2.57433990262145
"EOG41NS5B" 2.5937759439774 0.753192120538497
"EOG41ZCXD" 2.32086432891274 2.36642280573005
"EOG4254CQ" 2.13240685412176 2.40554193340907
"EOG42FR32" -3.80945840205817 -1.30344963297477
"EOG42RBS6" -2.57293304516281 -0.414439553227837
"EOG431ZJP" 2.76929450138022 -2.07673092043404
"EOG43J9PG" -2.57293304516281 -0.414439553227837
"EOG43R26K" 2.46764043279167 0.0222175209858825
"EOG43XSNX" 2.76687358523325 -0.281917683261987
"EOG44B8M6" -2.57293304516281 -0.414439553227837
"EOG44J13R" -2.61790382531692 0.813430085104476
"EOG44QRM3" 2.18564255868907 -0.109830176698719
"EOG4547JK" -3.4100952559134 5.9724117890197
"EOG45DV8W" -4.14513323127114 -1.37081171172446
"EOG45QFZM" 0.575245101789111 0.377054310713915
"EOG4612PB" 2.40581607293341 -2.18349836283467
"EOG46DJMZ" -0.263108654893426 0.816490033541741
"EOG46Q5BV" -2.57293304516281 -0.414439553227837
"EOG470S3P" 2.04735552831573 4.19517355250567
"EOG476HJ9" 2.24062124107765 -0.413393480277163
"EOG479CT2" -1.61937650670541 -0.737485177097029
"EOG47M0GT" -1.56406152719362 1.51198320794452
"EOG47WM6K" -0.767661397677605 -1.64816661636543
"EOG483BPH" 3.26280601042162 0.562594058831002
"EOG489371" 0.698147964394055 -3.76315514441853
"EOG48GTP6" 2.73364195904732 -0.608360136787182
"EOG48PK4Z" 3.52679302808442 1.2792543884152
"EOG4905V7" -2.76744236187692 1.12261645775092
"EOG495XBQ" 2.03487186899228 -0.339438153762436
"EOG49GJ1T" -0.592478477928739 0.258902169812705
"EOG49P8HT" -0.361929138935659 -7.38024695000334
"EOG49ZW74" -0.767661397677605 -1.64816661636543
"EOG4BCC5V" 1.04973426451674 -2.57433990262145
"EOG4BK3Q7" 4.17296150020067 0.292467175153085
"EOG4BVQCF" -1.61937650670541 -0.737485177097029
"EOG4C5B3K" -2.57293304516281 -0.414439553227837
"EOG4CFXTD" 3.11721180942649 -1.04803995869007
"EOG4CRJHR" -1.46796494549929 -0.836861289984877
"EOG4D2584" 0.0593974346322541 -0.0245731172628276
"EOG4DBS08" 1.04973426451674 -2.57433990262145
"EOG4DJHGW" -2.76517341848934 1.66309832381441
"EOG4F1VN3" 3.02644599821389 0.381631511040758
"EOG4FBGCG" 2.2942999697103 3.78899173299699
"EOG4FN33K" 2.50767351566239 -0.433930790273816
"EOG4FTTM2" 3.68036370875377 2.65925551309917
"EOG4G4F87" 0.0657885846648266 0.457500993810504
"EOG4GB5R8" 0.0781223863605951 -0.0371055387864503
"EOG4GHX74" -2.25931640649445 1.53938047821043
"EOG4GQNQ9" 0.0657885846648265 0.457500993810504
"EOG4GTJ0C" 3.59851830063683 1.08649162895484
"EOG4H44PB" 2.51370113244314 -0.600302046431749
"EOG4HMGVB" -1.56406152719362 1.51198320794452
"EOG4HX3KF" 2.1329356046588 -0.919577878967733
"EOG4J9KHW" -3.85598389323937 -1.76388168273556
"EOG4JM68T" -1.26574217577204 -1.58806193382229
"EOG4JWSZP" 2.26458230675205 -1.37342873267019
"EOG4K6DP0" -2.57293304516281 -0.414439553227837
"EOG4KKWNJ" -0.767661397677605 -1.64816661636543
"EOG4KWHCN" -0.871495428540185 1.04541862527347
"EOG4M90B3" 1.92689723355804 -1.17723862388246
"EOG4MKM1B" 0.986091192633922 -2.1818886195938
"EOG4MSBJK" -2.57293304516281 -0.414439553227837
"EOG4N2Z7D" -3.70214350957437 2.5836642010319
"EOG4N8PQK" 0.0731349559630348 -3.99558396152654
"EOG4NK9FZ" 3.25533327997142 -0.504165229585608
"EOG4NVX56" 3.83249552017682 2.33965819896306
"EOG4P8D41" -0.542255750499119 -4.79468193988157
"EOG4PK0V8" 0.394163417066216 -2.32587886675166
"EOG4PVMJ8" -2.25931640649445 1.53938047821043
"EOG4Q5791" 0.771824393769527 -6.62026869451778
"EOG4QFTZT" -2.47343363674501 0.146563895199593
"EOG4QNKFZ" 0.868440064458782 -4.27053492983274
"EOG4RBP48" -2.57293304516281 -0.414439553227837
"EOG4RJDMF" 1.95453272197406 0.335581356604838
"EOG4RV197" -1.46796494549929 -0.836861289984878
"EOG4S4N1F" 3.27162199395473 -2.74355848056151
"EOG4SJ3ZN" -1.6511428744613 1.67940621881391
"EOG4SQVFR" 3.0347381845812 -1.26232980190869
"EOG4T1G64" 2.83830200597941 2.52473893006122
"EOG4TB2WN" 0.0657885846648265 0.457500993810504
"EOG4TTF3Q" 3.64357986498609 1.47082236810428
"EOG4V41T1" 2.15369670515557 -0.161128216942159
"EOG4VHHRG" 0.555033043880593 -0.464612932552911
"EOG4W0VZX" 2.7850694137836 2.88470246907238
"EOG4WM3CP" -1.04633111037718 2.50674230517139
"EOG4WWQ3W" 0.441338221384826 0.561836739371463
"EOG4X3FKR" -1.6511428744613 1.67940621881391
"EOG4XGXHT" -2.08679813791242 0.574719266540228
"EOG4Z6174" -3.82978078446713 1.85039772201153
"EOG4ZGMZ8" -3.26987323831316 5.9858733296715
"EOG4ZW3VZ" 0.0752621762139927 1.76237815200078
"EOG402VB4" -2.57293304516281 -0.414439553227837
"EOG408KV3" -0.194857826879442 1.0996567518051
"EOG40P2RR" -2.57293304516281 -0.414439553227837
"EOG40ZPH3" 2.60187623851506 0.836214724277699
"EOG41896R" -3.80945840205817 -1.30344963297477
"EOG41NS5G" -0.249352566692679 -5.33394445278431
"EOG42283X" 3.1254849945642 0.0427497342658162
"EOG4254CR" 3.88847835951567 -2.25803531029958
"EOG42FR34" -1.46796494549929 -0.836861289984878
"EOG42RBTD" 2.67557916231923 -0.301846862204054
"EOG434TR7" -2.57293304516281 -0.414439553227837
"EOG43J9PK" 3.25225227923942 -1.04327292415842
"EOG43TXD8" -1.46796494549929 -0.836861289984878
"EOG441NWW" 0.904246906912852 -2.80148940910235
"EOG44B8MK" 2.19993521400658 1.20600585346979
"EOG44J13Z" -0.563528519914672 0.489419627154177
"EOG44XH1T" -0.285281761072794 1.89537259838702
"EOG4573S3" 0.578141724696214 -4.63363458854437
"EOG45HQG6" 2.75844031009339 0.481313932566117
"EOG45QFZQ" -2.57293304516281 -0.414439553227837
"EOG4612PM" 0.111657759710197 -4.1755863112765
"EOG46DJNF" 3.51507941064837 -1.57851403487161
"EOG46Q5BW" -1.26574217577204 -1.58806193382229
"EOG473N9J" -0.767661397677605 -1.64816661636543
"EOG476HJB" -3.98914222324374 -0.377187609523546
"EOG479CT3" 2.38121486804524 3.4142819707443
"EOG47M0GX" 0.904246906912851 -2.80148940910235
"EOG47WM6Z" -1.46796494549929 -0.836861289984878
"EOG483BPQ" -0.607292726098523 -0.544544426115241
"EOG48CZD2" 3.11721180942649 -1.04803995869007
"EOG48GTP9" 2.75844031009339 0.481313932566116
"EOG48PK5H" -0.323703143218583 -3.55433263912692
"EOG4905VQ" -0.400119268491073 0.862552438057754
"EOG498SJP" -1.26574217577204 -1.58806193382229
"EOG49GJ2K" 2.78979348155307 -0.704799362097021
"EOG49P8JX" 3.72996362773517 -0.691434961024006
"EOG49ZW7B" 3.11721180942649 -1.04803995869007
"EOG4BCC5W" 0.904246906912851 -2.80148940910235
"EOG4BK3QD" 1.92708787689959 2.83968278653345
"EOG4BVQCQ" -1.6511428744613 1.67940621881391
"EOG4C5B3Z" -0.251907186645694 1.08646634929357
"EOG4CFXTT" 3.19996346048695 -1.24231018713527
"EOG4CRJJB" -0.982623097097816 0.758514710799726
"EOG4D258F" -2.57293304516281 -0.414439553227837
"EOG4DBS0V" -1.85850602279453 -2.66352228910537
"EOG4DNCP9" -1.56406152719362 1.51198320794452
"EOG4F1VN8" 0.266524840129007 -1.88313487727768
"EOG4FBGCM" 2.21390437812283 0.514607581102121
"EOG4FN33M" 2.3940640913963 4.06511100412778
"EOG4FXPSJ" -0.523431904931542 1.08206133170992
"EOG4G4F8J" -2.57293304516281 -0.414439553227837
"EOG4GB5RK" -5.02778771127095 1.43861205873153
"EOG4GHX78" -1.26574217577204 -1.58806193382229
"EOG4GQNQJ" -2.57293304516281 -0.414439553227837
"EOG4GXD5P" -2.57293304516281 -0.414439553227837
"EOG4H44PZ" -2.57293304516281 -0.414439553227837
"EOG4HMGW0" 0.904246906912851 -2.80148940910235
"EOG4HX3M8" -0.789813241660226 2.42309467677036
"EOG4J9KJN" -4.36876005119071 1.4274982372344
"EOG4JM68W" -0.400119268491074 0.862552438057754
"EOG4JWT03" -1.56406152719362 1.51198320794452
"EOG4K6DPG" 2.60714836800274 -1.67929914047076
"EOG4KKWP7" -2.64350057976969 3.03586198804321
"EOG4KWHCQ" 2.25944752396031 -0.42023411170234
"EOG4MCVJ4" -0.194857826879442 1.0996567518051
"EOG4MKM1R" 2.73364195904732 -0.608360136787182
"EOG4MW6QW" -3.80945840205817 -1.30344963297477
"EOG4N2Z7K" -2.38302113322166 -2.26385766592051
"EOG4N8PQZ" 3.15320849007565 4.89135348601392
"EOG4NK9G1" 3.6647651646674 1.57044702079983
"EOG4NVX5Q" -1.01101647945879 1.35563118045452
"EOG4PC8B0" 2.5617713095679 -0.103972512763429
"EOG4PNW24" 1.04973426451674 -2.57433990262145
"EOG4PVMJK" -3.56949304719132 5.99725526619046
"EOG4Q83GM" 2.73364195904732 -0.608360136787182
"EOG4QFTZV" -0.286685491356634 3.4267532492353
"EOG4QNKG0" 2.27909642951818 -0.864047121778536
"EOG4RBP4W" -0.242397041302121 -0.604856410127713
"EOG4RJDMX" 2.82046951375269 -0.955987959431033
"EOG4RV19S" 2.86025695785832 -1.00239567981288
"EOG4S4N1Q" 2.31925274048512 0.547608378531969
"EOG4SJ418" 2.21675097253741 2.12888672000879
"EOG4SQVFV" -3.98914222324374 -0.377187609523546
"EOG4T1G6B" -0.96245291438399 0.16483165870365
"EOG4TB2WP" 0.202054681242448 -0.212665542945098
"EOG4TX99J" -1.61937650670541 -0.73748517709703
"EOG4V6X1Q" -1.6511428744613 1.67940621881391
"EOG4VHHSR" 4.13846613033725 2.87456198017649
"EOG4W3R60" -0.400119268491073 0.862552438057754
"EOG4WM3CX" -1.24263171398626 6.44092222049129
"EOG4WWQ3Z" 2.93716566183352 3.30274599100211
"EOG4X69TT" 3.35017449148471 -1.79244615096225
"EOG4XGXHZ" 0.441338221384826 0.561836739371463
"EOG4Z617N" 0.0438771144996074 -2.53340448801571
"EOG4ZKH5D" -2.61790382531692 0.813430085104477
"EOG4ZW3W4" 0.0657885846648264 0.457500993810503
"EOG402VC2" -0.166869839187473 0.854167506698986
"EOG408KVF" -0.567803692686593 1.98345460486112
"EOG40P2S2" -2.57293304516281 -0.414439553227837
"EOG40ZPH5" -2.57293304516281 -0.414439553227837
"EOG41897C" 2.98819666982956 -0.533721263111901
"EOG41RND4" -1.96654092197134 -3.94509718434814
"EOG422849" 0.986091192633922 -2.1818886195938
"EOG4280KK" 3.58009843014378 3.04907933967251
"EOG42FR3M" -1.61937650670541 -0.73748517709703
"EOG42V714" -4.23485177092895 -0.912140037610109
"EOG434TRG" 2.82856634204331 1.56860059593427
"EOG43J9Q5" -2.52564167308843 1.55643223411824
"EOG43TXD9" 0.344404724750817 -2.03044203809916
"EOG441NXR" 2.88977637513315 -1.23743419848986
"EOG44B8MT" 2.81614484737137 -1.26793082251117
"EOG44MW9V" -0.285281761072794 1.89537259838702
"EOG44XH27" 0.575245101789111 0.377054310713916
"EOG45B00C" -0.767661397677606 -1.64816661636543
"EOG45HQGM" -1.46796494549929 -0.836861289984878
"EOG45QG01" 0.0662455619133199 -0.539866799071743
"EOG4612PN" 0.865183274708394 -0.471489295367759
"EOG46DJNN" 2.85357214189787 4.72074117146208
"EOG46Q5CN" 0.394163417066216 -2.32587886675166
"EOG473N9V" 0.904246906912851 -2.80148940910235
"EOG476HJM" -0.194857826879443 1.0996567518051
"EOG479CTV" -0.655010390536384 0.632603320002263
"EOG47M0J4" -2.13618805585537 -3.2643734900096
"EOG47WM7S" 0.474138757139857 -3.18370523355085
"EOG483BQK" 0.521181290860892 0.821902883540079
"EOG48CZDG" -0.0541706114314608 -4.07857651147883
"EOG48KPWG" 0.536602872256793 -2.38627687244916
"EOG48PK5R" -0.942830959800263 2.58124185367949
"EOG4905VS" -0.59247847792874 0.258902169812702
"EOG498SM1" 3.98924601244561 4.08216708192888
"EOG49KD8C" -2.57293304516281 -0.414439553227837
"EOG49S4R4" -0.767661397677606 -1.64816661636543
"EOG49ZW85" 2.75844031009339 0.481313932566116
"EOG4BCC67" 1.04973426451674 -2.57433990262145
"EOG4BNZWJ" -0.767661397677605 -1.64816661636543
"EOG4BVQDV" -0.816246584941505 0.0374597972506935
"EOG4C86BG" -3.24312649598915 -1.17435550464682
"EOG4CFXV8" 2.67676241172658 -1.74052691956703
"EOG4CRJJC" -0.382554865810997 4.5515063444993
"EOG4D258S" 0.381776954733605 -2.95589225277445
"EOG4DFN69" -0.194857826879443 1.0996567518051
"EOG4DNCPR" -0.251730338867135 0.917533215108731
"EOG4F1VP2" -1.09663207955605 5.37999791294401
"EOG4FFBM8" -6.18897720005357 -1.45297608444414
"EOG4FQZ9G" -2.57293304516281 -0.414439553227837
"EOG4FXPSK" -2.96908484272604 1.73634947205541
"EOG4G4F91" -5.02778771127095 1.43861205873153
"EOG4GB5RZ" -2.57293304516281 -0.414439553227837
"EOG4GHX7C" 2.75752526887466 0.39063896552721
"EOG4GQNQQ" -0.238508276243706 -1.03319908610374
"EOG4GXD6X" -1.34063833069244 -2.97368839135331
"EOG4H70WN" -1.56406152719362 1.51198320794452
"EOG4HMGW1" -2.57293304516281 -0.414439553227837
"EOG4HX3MK" 2.90977671678324 2.18403203686879
"EOG4J9KK6" -0.954888100906968 5.64851515400042
"EOG4JM695" -0.539215414675411 3.42044938552273
"EOG4JWT04" -1.26574217577204 -1.58806193382229
"EOG4K6DPN" 3.15273014875611 -1.2391603213796
"EOG4KPRVW" 0.0752621762139927 1.76237815200078
"EOG4KWHD5" -0.239597452553152 -3.0833291305912
"EOG4MGQS6" 0.344404724750817 -2.03044203809916
"EOG4MPG7Z" -0.767661397677605 -1.64816661636543
"EOG4MW6RD" -2.57293304516281 -0.414439553227837
"EOG4N2Z85" -0.767661397677605 -1.64816661636543
"EOG4N8PR5" -1.6511428744613 1.67940621881391
"EOG4NP5NG" 0.986091192633923 -2.1818886195938
"EOG4NZSCZ" -0.360674508400166 4.77235435810183
"EOG4PC8B4" -1.61937650670541 -0.73748517709703
"EOG4PRR8H" -0.767661397677605 -1.64816661636543
"EOG4PZGRB" 1.04973426451674 -2.57433990262145
"EOG4Q83H2" -0.169712593864017 1.593208578077
"EOG4QFV08" -0.846290348608051 2.45362553125467
"EOG4QNKG1" 2.88916093703147 -0.387007845577303
"EOG4RFJBC" -1.56406152719362 1.51198320794452
"EOG4RN8T9" -1.26574217577204 -1.58806193382229
"EOG4RXWJS" -1.61937650670541 -0.73748517709703
"EOG4S7H81" -0.194857826879443 1.0996567518051
"EOG4SN06Z" -1.6511428744613 1.67940621881391
"EOG4SQVGB" -1.07857568670571 3.32310071691007
"EOG4T4BDH" 0.904246906912851 -2.80148940910235
"EOG4TDZ4B" 0.904246906912851 -2.80148940910235
"EOG4TX9B3" -1.56406152719362 1.51198320794452
"EOG4V6X21" 3.08139707526034 3.37717049465079
"EOG4VQ872" -2.57293304516281 -0.414439553227837
"EOG4W3R70" -1.98252798170318 -1.84028963391916
"EOG4WM3F2" 2.89356292418612 -0.627685214228935
"EOG4WWQ4H" 2.07200706036214 3.26807750956486
"EOG4X69VH" -1.26574217577204 -1.58806193382229
"EOG4XGXJV" 2.96940687517631 1.55263069585277
"EOG4Z617W" -2.62358406293855 0.592822843554434
"EOG4ZKH62" 0.536602872256793 -2.38627687244916
"EOG4ZW3WB" -1.61937650670541 -0.737485177097031
"EOG402VC8" -5.06579134538307 0.780094072541456
"EOG40CG32" -0.263108654893426 0.816490033541741
"EOG40P2T4" 3.87606664589495 4.18716827797232
"EOG40ZPH8" 1.95464535897951 -0.606951798681651
"EOG41897G" 3.19918861116697 0.576752487992037
"EOG41RNFN" -1.6511428744613 1.67940621881391
"EOG42284D" 2.37491257865111 -0.310688295130739
"EOG4280M6" -2.4518037777148 4.3608246747683
"EOG42JM9D" -2.57293304516281 -0.414439553227837
"EOG42Z386" -2.57293304516281 -0.414439553227837
"EOG434TRS" -0.169712593864017 1.593208578077
"EOG43J9QS" 2.41301142390613 -0.601368117139431
"EOG43TXDC" -1.6511428744613 1.67940621881391
"EOG444J47" -2.91481080650489 1.1923105235494
"EOG44F4VM" -0.533562505223095 4.91077875558678
"EOG44MW9Z" 0.344404724750817 -2.03044203809916
"EOG44XH2N" -1.26574217577204 -1.58806193382229
"EOG45B00G" -2.57293304516281 -0.414439553227837
"EOG45HQHB" -2.57293304516281 -0.414439553227837
"EOG45TB5Z" 0.986091192633922 -2.1818886195938
"EOG4612Q5" -1.52830563177006 4.64452937008363
"EOG46HDVH" 0.592327420701784 -2.55884337262107
"EOG46T1KH" 2.84476205064035 0.240380423333734
"EOG473NB1" -3.62467077540602 1.82730618924868
"EOG476HJR" 0.0752621762139925 1.76237815200079
"EOG47D80W" -4.23485177092895 -0.912140037610109
"EOG47PVRM" -0.871495428540187 1.04541862527347
"EOG47WM82" -0.497892338189772 3.61713483509916
"EOG4866XH" -2.57293304516281 -0.414439553227837
"EOG48CZF9" 0.0461007438149311 -4.4273715753325
"EOG48KPWS" 4.24137677681313 -3.75200389421325
"EOG48SFC2" -1.61937650670541 -0.737485177097031
"EOG49322M" -1.61937650670541 -0.737485177097031
"EOG498SM6" 4.32899118957562 1.51753850465571
"EOG49KD8H" -2.57293304516281 -0.414439553227837
"EOG49S4R9" 0.986091192633922 -2.1818886195938
"EOG4B2RG5" -1.6511428744613 1.67940621881391
"EOG4BCC6M" 1.87793125820287 1.0648999572219
"EOG4BNZWN" -2.57293304516281 -0.414439553227837
"EOG4BZKMJ" -2.57293304516281 -0.414439553227837
"EOG4C86BR" -2.57293304516281 -0.414439553227837
"EOG4CJT23" 2.5617713095679 -0.103972512763428
"EOG4CVDTD" -0.300703262341996 0.802250962543674
"EOG4D51GV" -2.73382055588907 1.7201594743544
"EOG4DFN6C" -2.57293304516281 -0.414439553227837
"EOG4DNCQC" -1.46796494549929 -0.836861289984877
"EOG4F1VP6" 0.240150791294491 -4.0188244722824
"EOG4FFBN0" -2.57293304516281 -0.414439553227837
"EOG4FQZBH" 3.32339019188965 -0.48055552291056
"EOG4FXPSS" 2.18325425324653 2.69499988765826
"EOG4G4F92" -0.0717156296738555 -3.99351804947384
"EOG4GB5S4" -5.539610466839 -2.43599232448994
"EOG4GHX7Q" -1.61937650670541 -0.737485177097031
"EOG4GQNQV" 3.3494488519629 -2.82639102350268
"EOG4H18DG" -2.57293304516281 -0.414439553227837
"EOG4H70X6" -1.56406152719362 1.51198320794452
"EOG4HMGWP" 3.37358663943989 2.74663873715734
"EOG4J0ZV8" 3.51507941064838 -1.57851403487161
"EOG4JDFS4" -2.52085451294229 -1.98155352007405
"EOG4JQ2GH" 2.66788862995852 -0.961380686204301
"EOG4K0P66" -2.57293304516281 -0.414439553227837
"EOG4K6DPQ" 2.32145395046749 0.289103305870194
"EOG4KPRWD" -0.311281439749426 1.07935209773171
"EOG4M0CKD" -2.57293304516281 -0.414439553227837
"EOG4MGQSB" 0.344404724750816 -2.03044203809916
"EOG4MPG8H" 2.62484186916372 2.54579729459994
"EOG4MW6RP" -2.57293304516281 -0.414439553227837
"EOG4N5TG2" 2.19036873898804 -2.33457526707561
"EOG4NCJZ7" 2.68332464014818 0.490975380525094
"EOG4NP5P9" 2.31190820738677 2.5367035278316
"EOG4NZSD1" -3.50658989711763 4.09652029651722
"EOG4PC8BD" 0.0752621762139925 1.76237815200078
"EOG4PRR8W" 2.83930390916745 -0.853454327271509
"EOG4PZGS6" 3.777001209767 2.87653759540263
"EOG4Q83HR" 3.05613116406628 -1.97733598681587
"EOG4QFV0H" -1.46796494549929 -0.836861289984878
"EOG4QV9WQ" -1.6511428744613 1.67940621881391
"EOG4RFJBN" -2.57293304516281 -0.414439553227837
"EOG4RN8TB" -1.44991654974532 -1.9293410401354
"EOG4S1RS2" -0.285281761072795 1.89537259838702
"EOG4S7H8D" 0.276109204166885 -2.80032604624673
"EOG4SN074" -1.62998719590892 -3.04191661670834
"EOG4SQVH1" -0.606632906781961 7.12123523279986
"EOG4T4BDK" 2.80616169868862 -0.738550458819517
"EOG4THTCM" -2.4518037777148 4.3608246747683
"EOG4TX9BB" -2.19243014988028 -2.5942392751961
"EOG4V6X2J" -0.00664068965441103 -3.4966425353826
"EOG4VQ87G" -0.27076424454064 2.46245805656232
"EOG4W9GNM" -2.64087218552674 2.40190152809707
"EOG4WPZMR" -1.26574217577204 -1.58806193382229
"EOG4WWQ4X" 3.40529152007616 -2.54445414498494
"EOG4X9622" 3.01047831926785 -0.283212096803086
"EOG4XKSSV" -0.0466286689458664 -5.62838415154455
"EOG4ZCRQ1" -3.83184760819315 -1.39468884120143
"EOG4ZPCF3" 2.09256901533815 -1.45065998350602
"EOG4ZW3WQ" 3.37137424244026 6.27142640244806
"EOG405QJW" -2.57293304516281 -0.414439553227837
"EOG40CG3J" 0.199313112620962 -2.21172021271762
"EOG40P2T6" -3.74747647879131 -2.88703158400755
"EOG40ZPHF" 2.03527455731027 -0.703546130736388
"EOG41C5GC" -0.251907186645694 1.08646634929357
"EOG41VHP0" 4.2295610802961 3.69249021482484
"EOG422854" 1.93180053810127 -1.14016211691268
"EOG4280N0" -0.958420315826514 -2.05440896947816
"EOG42JM9M" 0.0752621762139927 1.76237815200079
"EOG42Z38F" 2.77473571765443 -1.62860926682502
"EOG434TRW" -0.285281761072794 1.89537259838702
"EOG43J9QT" 3.69235919937585 3.45114722452709
"EOG43TXDM" -3.85598389323937 -1.76388168273557
"EOG444J4D" -2.57293304516281 -0.414439553227837
"EOG44F4VT" -0.0411035558076027 1.42708361428878
"EOG44MWB6" -2.51099329685027 0.633811971884947
"EOG44XH2Q" 3.6077181016779 -1.02669345422574
"EOG45B00H" -1.26574217577204 -1.58806193382229
